d3mIndex,video_file,activity_label
510,climb/Amazing_Wall_Climber_(Must_be_Seen_to_Be_Believed!)_climb_f_cm_np1_ba_bad_2.avi.mp4,climb
511,climb/Amazing_Wall_Climber_(Must_be_Seen_to_Be_Believed!)_climb_f_cm_np1_ri_bad_0.avi.mp4,climb
512,climb/Axel_beim_Klettern_an_der_Unisportwand_climb_f_cm_np1_ba_med_2.avi.mp4,climb
513,climb/Axel_beim_Klettern_an_der_Unisportwand_climb_f_cm_np1_ba_med_3.avi.mp4,climb
514,climb/Axel_beim_Klettern_an_der_Unisportwand_climb_f_cm_np2_ba_med_0.avi.mp4,climb
515,climb/Axel_beim_Klettern_an_der_Unisportwand_climb_f_cm_np2_ba_med_1.avi.mp4,climb
516,climb/Bristol_UCR_roof_climb_climb_f_cm_np1_ba_bad_0.avi.mp4,climb
517,climb/Bristol_UCR_roof_climb_climb_f_cm_np1_ba_bad_2.avi.mp4,climb
518,climb/Chiara_Kletterwand_climb_f_cm_np1_ba_bad_0.avi.mp4,climb
519,climb/Climbing_roof_in_TCA_climb_f_cm_np1_ba_med_0.avi.mp4,climb
520,climb/Climbing_roof_in_TCA_climb_f_cm_np1_ba_med_2.avi.mp4,climb
521,climb/Climbing_the_World_s_Tallest_Tree_climb_f_cm_np1_ba_med_0.avi.mp4,climb
522,climb/Climbing_Wall_Adventure_climb_f_cm_np1_ba_med_1.avi.mp4,climb
523,climb/Climbing_Wall_Adventure_climb_f_cm_np1_le_med_0.avi.mp4,climb
524,climb/Climbing_Wall_Traverse_climb_f_cm_np1_ba_med_0.avi.mp4,climb
525,climb/Dan_Osman_-_Speed_rock_climbing_climb_f_cm_np1_ba_bad_0.avi.mp4,climb
526,climb/Dan_Osman_-_Speed_rock_climbing_climb_f_cm_np1_ba_bad_1.avi.mp4,climb
527,climb/Dan_Osman_-_Speed_rock_climbing_climb_f_cm_np1_fr_bad_5.avi.mp4,climb
528,climb/Dan_Osman_-_Speed_rock_climbing_climb_f_cm_np1_le_bad_3.avi.mp4,climb
529,climb/Dan_Osman_-_Speed_rock_climbing_climb_f_cm_np1_le_bad_4.avi.mp4,climb
530,climb/DM_Sportklettern_2006-_Finale_Herren_-_Markus_Hoppe_climb_f_cm_np1_ri_med_0.avi.mp4,climb
531,climb/DM_Sportklettern_2006-_Finale_Herren_-_Markus_Hoppe_climb_f_cm_np1_ri_med_1.avi.mp4,climb
532,climb/DM_Sportklettern_2006-_Qualifikation_-_Andreas_Bindhammer_climb_f_cm_np1_ba_med_1.avi.mp4,climb
533,climb/DM_Sportklettern_2006-_Qualifikation_-_Andreas_Bindhammer_climb_f_cm_np1_ba_med_2.avi.mp4,climb
534,climb/DM_Sportklettern_2006-_Video_Qualifikation_-_Julia_Winter_climb_f_cm_np1_ba_med_0.avi.mp4,climb
535,climb/DM_Sportklettern_2006-_Video_Qualifikation_-_Julia_Winter_climb_f_cm_np1_ba_med_1.avi.mp4,climb
536,climb/DM_Sportklettern_2006-_Video_Qualifikation_-_Julia_Winter_climb_f_cm_np1_ba_med_2.avi.mp4,climb
537,climb/India_Monkey_King_scales_new_heights_climb_f_cm_np1_ba_bad_1.avi.mp4,climb
538,climb/India_Monkey_King_scales_new_heights_climb_f_cm_np1_ba_med_0.avi.mp4,climb
539,climb/India_Monkey_King_scales_new_heights_climb_f_cm_np1_ba_med_2.avi.mp4,climb
540,climb/India_Monkey_King_scales_new_heights_climb_f_cm_np1_ba_med_4.avi.mp4,climb
541,climb/Janini_an_der_Kletterwand_climb_f_cm_np1_ba_med_0.avi.mp4,climb
542,climb/Janini_an_der_Kletterwand_climb_f_cm_np1_ba_med_1.avi.mp4,climb
543,climb/Janini_an_der_Kletterwand_climb_f_cm_np1_ba_med_2.avi.mp4,climb
544,climb/Jez__roof_climbing_in_Mile_End_climb_f_cm_np1_ba_med_0.avi.mp4,climb
545,climb/Jez__roof_climbing_in_Mile_End_climb_f_cm_np1_ba_med_1.avi.mp4,climb
546,climb/Jez__roof_climbing_in_Mile_End_climb_f_cm_np1_ba_med_2.avi.mp4,climb
547,climb/Julius_Haushammer___Klettern_und_Bouldern___1979_climb_f_cm_np1_ba_med_0.avi.mp4,climb
548,climb/Julius_Haushammer___Klettern_und_Bouldern___1979_climb_f_cm_np1_ba_med_1.avi.mp4,climb
549,climb/Julius_Haushammer___Klettern_und_Bouldern___1979_climb_f_cm_np1_ba_med_2.avi.mp4,climb
550,climb/Kletter-WM_2005-_Bouldern_Finale_Damen__Vera_Kotasova_(CZE)_climb_f_cm_np1_ba_med_0.avi.mp4,climb
551,climb/Kletter-WM_2005-_Bouldern_Finale_Damen__Vera_Kotasova_(CZE)_climb_f_cm_np1_ba_med_1.avi.mp4,climb
552,climb/Kletter-WM_2005-_Bouldern_Finale_Damen__Vera_Kotasova_(CZE)_climb_f_cm_np1_ba_med_2.avi.mp4,climb
553,climb/Kletter-WM_2005-_Bouldern_Finale_Herren__Serik_Kazbekov_climb_f_cm_np1_ba_med_0.avi.mp4,climb
554,climb/Kletter-WM_2005-_Bouldern_Finale_Herren__Serik_Kazbekov_climb_f_cm_np1_ba_med_1.avi.mp4,climb
555,climb/Kletter-WM_2005-_Speed_Achtelfinale_Herren_Minatchev_Hroza_climb_f_cm_np2_ba_med_0.avi.mp4,climb
556,climb/Kletter-WM_2005-_Speed_Achtelfinale_Herren_Minatchev_Hroza_climb_f_cm_np2_ba_med_1.avi.mp4,climb
557,climb/Kletter-WM_2005-_Speed_Achtelfinale_Herren_Minatchev_Hroza_climb_f_cm_np2_ba_med_2.avi.mp4,climb
558,climb/Klettern_by_Kurt_Hackner_climb_f_cm_np1_ba_med_0.avi.mp4,climb
559,climb/Klettern_by_Kurt_Hackner_climb_f_cm_np1_ba_med_2.avi.mp4,climb
560,climb/Klettern_by_Kurt_Hackner_climb_f_cm_np1_le_med_1.avi.mp4,climb
561,climb/Kletterwand_climb_f_cm_np1_ba_goo_0.avi.mp4,climb
562,climb/Kletterwand_climb_f_cm_np1_ba_goo_1.avi.mp4,climb
563,climb/Kletterwand_climb_f_cm_np1_ba_goo_2.avi.mp4,climb
564,climb/Lead_Climbing_Roof_at_Stoneworks_climb_f_cm_np1_ba_med_1.avi.mp4,climb
565,climb/megan_roof_climbing_climb_f_cm_np1_ri_goo_0.avi.mp4,climb
566,climb/megan_roof_climbing_climb_f_cm_np1_ri_goo_1.avi.mp4,climb
567,climb/Mexican_Climbing_Fence_climb_f_cm_np1_ba_med_0.avi.mp4,climb
568,climb/Mexican_Climbing_Fence_climb_f_cm_np1_ba_med_1.avi.mp4,climb
569,climb/Mexican_Climbing_Fence_climb_f_cm_np1_ba_med_2.avi.mp4,climb
570,climb/Pole_Climbing_Challenging_gravity_climb_f_cm_np1_ba_med_2.avi.mp4,climb
571,climb/Pole_Climbing_Challenging_gravity_climb_f_cm_np1_le_med_0.avi.mp4,climb
572,climb/Pole_Climbing_Challenging_gravity_climb_f_cm_np1_le_med_1.avi.mp4,climb
573,climb/Pole_climbing_World_Championships_climb_f_cm_np1_le_med_3.avi.mp4,climb
574,climb/Pole_climbing_World_Championships_climb_f_nm_np1_ba_goo_0.avi.mp4,climb
575,climb/Pole_climbing_World_Championships_climb_f_nm_np1_ba_med_1.avi.mp4,climb
576,climb/Pole_climbing_World_Championships_climb_f_nm_np1_le_goo_2.avi.mp4,climb
577,climb/Return_of_the_King_4_climb_f_cm_np1_ba_med_3.avi.mp4,climb
578,climb/Rock_Climbing_-_Joshua_Tree_climb_f_nm_np1_ba_goo_0.avi.mp4,climb
579,climb/Rock_Climbing_-_Joshua_Tree_climb_f_nm_np1_ba_med_1.avi.mp4,climb
580,climb/Rock_Climbing_-_Joshua_Tree_climb_f_nm_np1_ba_med_2.avi.mp4,climb
581,climb/Rock_Climbing_Nationals_08_Emily_Harrington_and_Lauren_Lee_climb_f_cm_np1_ba_med_0.avi.mp4,climb
582,climb/Rock_Climbing_Nationals_08_Emily_Harrington_and_Lauren_Lee_climb_f_cm_np1_ba_med_1.avi.mp4,climb
583,climb/Rock_Climbing_Nationals_08_Emily_Harrington_and_Lauren_Lee_climb_f_cm_np1_ba_med_3.avi.mp4,climb
584,climb/rope_climbing_climb_f_nm_np1_ba_med_1.avi.mp4,climb
585,climb/rope_climbing_climb_f_nm_np1_fr_med_0.avi.mp4,climb
586,climb/rope_climb_Olivia_Age_4_climb_f_cm_np1_ba_med_1.avi.mp4,climb
587,climb/rope_climb_Olivia_Age_4_climb_f_cm_np1_fr_med_2.avi.mp4,climb
588,climb/rope_climb_Olivia_Age_4_climb_f_cm_np1_ri_med_0.avi.mp4,climb
589,climb/SafeInPort_climb_f_nm_np1_ba_med_0.avi.mp4,climb
590,climb/Sarah_und_die_Kletterwand_climb_f_cm_np1_ri_bad_0.avi.mp4,climb
591,climb/Sarah_und_die_Kletterwand_climb_f_cm_np1_ri_bad_1.avi.mp4,climb
592,climb/Sarah_und_die_Kletterwand_climb_f_cm_np1_ri_bad_2.avi.mp4,climb
593,climb/Seamus_OD_arms_exploding-_rope_climb_climb_f_cm_np1_ba_med_0.avi.mp4,climb
594,climb/Speed_Climbing_Contest_Sport_Schuster_M_nchen_climb_f_cm_np1_ba_med_0.avi.mp4,climb
595,climb/Speed_Climbing_Contest_Sport_Schuster_M_nchen_climb_f_cm_np1_ba_med_1.avi.mp4,climb
596,climb/Speed_Climbing_Contest_Sport_Schuster_M_nchen_climb_f_cm_np1_ba_med_2.avi.mp4,climb
597,climb/speed_rope_climbing_competition_climb_f_cm_np1_ri_med_0.avi.mp4,climb
598,climb/TANA_TEACHES_EVERONE_HOW_TO_CLIMB_A_FENCE_climb_f_cm_np1_ba_med_0.avi.mp4,climb
599,climb/The_Fugitive_5_climb_f_cm_np1_ri_med_8.avi.mp4,climb
600,test/0000.mp4,climb
601,test/0001.mp4,climb
602,test/0002.mp4,brush_hair
603,test/0003.mp4,clap
604,test/0004.mp4,brush_hair
605,test/0005.mp4,clap
606,test/0006.mp4,chew
607,test/0007.mp4,cartwheel
608,test/0008.mp4,clap
609,test/0009.mp4,climb
610,test/0010.mp4,climb
611,test/0011.mp4,cartwheel
612,test/0012.mp4,clap
613,test/0013.mp4,cartwheel
614,test/0014.mp4,clap
615,test/0015.mp4,clap
616,test/0016.mp4,brush_hair
617,test/0017.mp4,chew
618,test/0018.mp4,clap
619,test/0019.mp4,cartwheel
620,test/0020.mp4,brush_hair
621,test/0021.mp4,clap
622,test/0022.mp4,brush_hair
623,test/0023.mp4,clap
624,test/0024.mp4,chew
625,test/0025.mp4,clap
626,test/0026.mp4,clap
627,test/0027.mp4,clap
628,test/0028.mp4,clap
629,test/0029.mp4,clap
630,test/0030.mp4,climb
631,test/0031.mp4,climb
632,test/0032.mp4,catch
633,test/0033.mp4,clap
634,test/0034.mp4,clap
635,test/0035.mp4,chew
636,test/0036.mp4,clap
637,test/0037.mp4,cartwheel
638,test/0038.mp4,clap
639,test/0039.mp4,climb
640,test/0040.mp4,clap
641,test/0041.mp4,clap
642,test/0042.mp4,clap
643,test/0043.mp4,clap
644,test/0044.mp4,brush_hair
645,test/0045.mp4,chew
646,test/0046.mp4,brush_hair
647,test/0047.mp4,clap
648,test/0048.mp4,clap
649,test/0049.mp4,clap
650,test/0050.mp4,chew
651,test/0051.mp4,clap
652,test/0052.mp4,cartwheel
653,test/0053.mp4,chew
654,test/0054.mp4,chew
655,test/0055.mp4,climb
656,test/0056.mp4,chew
657,test/0057.mp4,cartwheel
658,test/0058.mp4,clap
659,test/0059.mp4,catch
660,test/0060.mp4,clap
661,test/0061.mp4,clap
662,test/0062.mp4,clap
